2014-11-18 18:14:52,352 [Worker-5] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/ppeng/Desktop/eclipse_ws/discussion/peter/src/test/resources
2014-11-18 18:18:52,032 [Worker-9] INFO  o.e.m.i.launch.MavenLaunchDelegate - /Users/ppeng/Desktop/eclipse_ws/discussion/peter
2014-11-18 18:18:52,032 [Worker-9] INFO  o.e.m.i.launch.MavenLaunchDelegate -  mvn  -B clean
2014-11-18 18:19:08,553 [main] INFO  o.e.m2e.actions.ExecutePomAction - Using existing launch configuration
2014-11-18 18:19:27,397 [Worker-5] INFO  o.e.m.i.launch.MavenLaunchDelegate - /Users/ppeng/Desktop/eclipse_ws/discussion/peter
2014-11-18 18:19:27,397 [Worker-5] INFO  o.e.m.i.launch.MavenLaunchDelegate -  mvn  -B 
2014-11-18 18:19:27,538 [Worker-3] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2014-11-18 18:19:27,539 [Worker-3] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/ppeng/Desktop/eclipse_ws/discussion/peter/src/main/resources
2014-11-18 18:19:27,540 [Worker-3] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2014-11-18 18:19:27,540 [Worker-3] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/ppeng/Desktop/eclipse_ws/discussion/peter/src/test/resources
2014-11-18 18:19:35,255 [main] INFO  o.e.m2e.actions.ExecutePomAction - Creating new launch configuration
2014-11-18 18:19:52,356 [Worker-8] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2014-11-18 18:19:52,357 [Worker-8] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/ppeng/Desktop/eclipse_ws/discussion/peter/src/main/resources
2014-11-18 18:19:52,358 [Worker-8] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2014-11-18 18:19:52,359 [Worker-8] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/ppeng/Desktop/eclipse_ws/discussion/peter/src/test/resources
2014-11-18 18:20:31,251 [Worker-3] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2014-11-18 18:20:31,251 [Worker-3] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/ppeng/Desktop/eclipse_ws/discussion/peter/src/main/resources
2014-11-18 18:20:31,252 [Worker-3] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2014-11-18 18:20:31,252 [Worker-3] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/ppeng/Desktop/eclipse_ws/discussion/peter/src/test/resources
2014-11-18 18:20:50,234 [Worker-9] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2014-11-18 18:20:50,235 [Worker-9] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/ppeng/Desktop/eclipse_ws/discussion/peter/src/main/resources
2014-11-18 18:20:50,235 [Worker-9] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2014-11-18 18:20:50,236 [Worker-9] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/ppeng/Desktop/eclipse_ws/discussion/peter/src/test/resources
2014-11-18 18:21:37,719 [Worker-10] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2014-11-18 18:21:37,720 [Worker-10] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/ppeng/Desktop/eclipse_ws/discussion/peter/src/main/resources
2014-11-18 18:21:37,721 [Worker-10] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2014-11-18 18:21:37,721 [Worker-10] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/ppeng/Desktop/eclipse_ws/discussion/peter/src/test/resources
2014-11-18 18:25:58,122 [Worker-11] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: jira-test:peter:0.0.1-SNAPSHOT @ /Users/ppeng/Desktop/eclipse_ws/discussion/peter/pom.xml.
2014-11-18 18:25:58,380 [Worker-11] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2014-11-18 18:25:58,381 [Worker-11] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/ppeng/Desktop/eclipse_ws/discussion/peter/src/main/resources
2014-11-18 18:25:58,383 [Worker-11] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2014-11-18 18:25:58,383 [Worker-11] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/ppeng/Desktop/eclipse_ws/discussion/peter/src/test/resources
2014-11-18 18:25:59,506 [Worker-8] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2014-11-18 18:25:59,506 [Worker-8] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/ppeng/Desktop/eclipse_ws/discussion/peter/src/main/resources
2014-11-18 18:25:59,508 [Worker-8] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2014-11-18 18:25:59,508 [Worker-8] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/ppeng/Desktop/eclipse_ws/discussion/peter/src/test/resources
2014-11-18 18:27:32,488 [Worker-13] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: jira-test:peter:0.0.1-SNAPSHOT @ /Users/ppeng/Desktop/eclipse_ws/discussion/peter/pom.xml.
